rank,PF(avg),return%(avg),maxDD%(avg),trades(total),KTP,KSL,TREND,RSI_UP,RSI_DN
912,0.00,0.00,0.00,39,1.6,2.0,100,55,45
913,0.00,0.00,0.00,39,1.6,2.0,150,55,45
914,0.00,0.00,0.00,39,1.6,2.0,150,55,45
915,0.00,0.00,0.00,32,1.3,1.6,20,52,48
916,0.00,0.00,0.00,32,1.3,1.6,20,52,48
917,0.00,0.00,0.00,32,1.3,1.8,20,52,48
918,0.00,0.00,0.00,32,1.3,1.8,20,52,48
919,0.00,0.00,0.00,32,1.3,2.0,20,52,48
920,0.00,0.00,0.00,32,1.3,2.0,20,52,48
921,0.00,0.00,0.00,32,1.4,1.6,20,52,48
922,0.00,0.00,0.00,32,1.4,1.6,20,52,48
923,0.00,0.00,0.00,32,1.4,1.8,20,52,48
924,0.00,0.00,0.00,32,1.4,1.8,20,52,48
925,0.00,0.00,0.00,32,1.4,2.0,20,52,48
926,0.00,0.00,0.00,32,1.4,2.0,20,52,48
927,0.00,0.00,0.00,32,1.5,1.6,20,52,48
928,0.00,0.00,0.00,32,1.5,1.6,20,52,48
929,0.00,0.00,0.00,32,1.5,1.8,20,52,48
930,0.00,0.00,0.00,32,1.5,1.8,20,52,48
931,0.00,0.00,0.00,32,1.5,2.0,20,52,48
932,0.00,0.00,0.00,32,1.5,2.0,20,52,48
933,0.00,0.00,0.00,32,1.6,1.6,20,52,48
934,0.00,0.00,0.00,32,1.6,1.6,20,52,48
935,0.00,0.00,0.00,32,1.6,1.8,20,52,48
936,0.00,0.00,0.00,32,1.6,1.8,20,52,48
937,0.00,0.00,0.00,32,1.6,2.0,20,52,48
938,0.00,0.00,0.00,32,1.6,2.0,20,52,48
939,0.00,0.00,0.00,27,0.8,2.0,20,55,45
940,0.00,0.00,0.00,27,0.8,2.0,20,55,45
941,0.00,0.00,0.00,27,0.9,2.0,20,55,45
942,0.00,0.00,0.00,27,0.9,2.0,20,55,45
943,0.00,0.00,0.00,27,1.0,2.0,20,55,45
944,0.00,0.00,0.00,27,1.0,2.0,20,55,45
945,0.00,0.00,0.00,27,1.1,2.0,20,55,45
946,0.00,0.00,0.00,27,1.1,2.0,20,55,45
947,0.00,0.00,0.00,27,1.2,2.0,20,55,45
948,0.00,0.00,0.00,27,1.2,2.0,20,55,45
949,0.00,0.00,0.00,27,1.2,2.0,20,55,45
950,0.00,0.00,0.00,27,1.2,2.0,20,55,45
951,0.00,0.00,0.00,27,1.3,2.0,20,55,45
952,0.00,0.00,0.00,27,1.3,2.0,20,55,45
953,0.00,0.00,0.00,27,1.4,2.0,20,55,45
954,0.00,0.00,0.00,27,1.4,2.0,20,55,45
955,0.00,0.00,0.00,27,1.5,2.0,20,55,45
956,0.00,0.00,0.00,27,1.5,2.0,20,55,45
957,0.00,0.00,0.00,27,1.6,2.0,20,55,45
958,0.00,0.00,0.00,27,1.6,2.0,20,55,45
959,0.00,0.00,0.00,26,0.9,2.0,50,60,40
960,0.00,0.00,0.00,26,0.9,2.0,200,60,40
961,0.00,0.00,0.00,26,0.9,2.0,250,60,40
962,0.00,0.00,0.00,26,0.9,2.0,100,60,40
963,0.00,0.00,0.00,26,0.9,2.0,150,60,40
964,0.00,0.00,0.00,26,1.0,2.0,50,60,40
965,0.00,0.00,0.00,26,1.0,2.0,200,60,40
966,0.00,0.00,0.00,26,1.0,2.0,250,60,40
967,0.00,0.00,0.00,26,1.0,2.0,100,60,40
968,0.00,0.00,0.00,26,1.0,2.0,150,60,40
969,0.00,0.00,0.00,26,1.1,2.0,50,60,40
970,0.00,0.00,0.00,26,1.1,2.0,200,60,40
971,0.00,0.00,0.00,26,1.1,2.0,250,60,40
972,0.00,0.00,0.00,26,1.1,2.0,100,60,40
973,0.00,0.00,0.00,26,1.1,2.0,150,60,40
974,0.00,0.00,0.00,26,1.2,2.0,50,60,40
975,0.00,0.00,0.00,26,1.2,2.0,200,60,40
976,0.00,0.00,0.00,26,1.2,2.0,250,60,40
977,0.00,0.00,0.00,26,1.2,2.0,100,60,40
978,0.00,0.00,0.00,26,1.2,2.0,150,60,40
979,0.00,0.00,0.00,26,1.2,2.0,50,60,40
980,0.00,0.00,0.00,26,1.2,2.0,200,60,40
981,0.00,0.00,0.00,26,1.2,2.0,250,60,40
982,0.00,0.00,0.00,26,1.2,2.0,100,60,40
983,0.00,0.00,0.00,26,1.2,2.0,150,60,40
984,0.00,0.00,0.00,26,1.3,2.0,50,60,40
985,0.00,0.00,0.00,26,1.3,2.0,200,60,40
986,0.00,0.00,0.00,26,1.3,2.0,250,60,40
987,0.00,0.00,0.00,26,1.3,2.0,100,60,40
988,0.00,0.00,0.00,26,1.3,2.0,150,60,40
989,0.00,0.00,0.00,26,1.4,2.0,50,60,40
990,0.00,0.00,0.00,26,1.4,2.0,200,60,40
991,0.00,0.00,0.00,26,1.4,2.0,250,60,40
992,0.00,0.00,0.00,26,1.4,2.0,100,60,40
993,0.00,0.00,0.00,26,1.4,2.0,150,60,40
994,0.00,0.00,0.00,26,1.5,2.0,50,60,40
995,0.00,0.00,0.00,26,1.5,2.0,200,60,40
996,0.00,0.00,0.00,26,1.5,2.0,250,60,40
997,0.00,0.00,0.00,26,1.5,2.0,100,60,40
998,0.00,0.00,0.00,26,1.5,2.0,150,60,40
999,0.00,0.00,0.00,26,1.6,2.0,50,60,40
1000,0.00,0.00,0.00,26,1.6,2.0,200,60,40
1001,0.00,0.00,0.00,26,1.6,2.0,250,60,40
1002,0.00,0.00,0.00,26,1.6,2.0,100,60,40
1003,0.00,0.00,0.00,26,1.6,2.0,150,60,40
1004,0.00,0.00,0.00,21,0.9,2.0,20,60,40
1005,0.00,0.00,0.00,21,1.0,2.0,20,60,40
1006,0.00,0.00,0.00,21,1.1,2.0,20,60,40
1007,0.00,0.00,0.00,21,1.2,2.0,20,60,40
1008,0.00,0.00,0.00,21,1.2,2.0,20,60,40
1009,0.00,0.00,0.00,21,1.3,2.0,20,60,40
1010,0.00,0.00,0.00,21,1.4,2.0,20,60,40
1011,0.00,0.00,0.00,21,1.5,2.0,20,60,40
1012,0.00,0.00,0.00,21,1.6,2.0,20,60,40
1013,0.00,-0.03,0.03,49,1.3,1.4,50,52,48
1014,0.00,-0.03,0.03,49,1.3,1.4,50,52,48
1015,0.00,-0.03,0.03,49,1.3,1.4,200,52,48
1016,0.00,-0.03,0.03,49,1.3,1.4,200,52,48
1017,0.00,-0.03,0.03,49,1.3,1.4,250,52,48
1018,0.00,-0.03,0.03,49,1.3,1.4,250,52,48
1019,0.00,-0.03,0.03,49,1.3,1.4,100,52,48
1020,0.00,-0.03,0.03,49,1.3,1.4,100,52,48
1021,0.00,-0.03,0.03,49,1.3,1.4,150,52,48
1022,0.00,-0.03,0.03,49,1.3,1.4,150,52,48
1023,0.00,-0.03,0.03,49,1.4,1.4,50,52,48
1024,0.00,-0.03,0.03,49,1.4,1.4,50,52,48
1025,0.00,-0.03,0.03,49,1.4,1.4,200,52,48
1026,0.00,-0.03,0.03,49,1.4,1.4,200,52,48
1027,0.00,-0.03,0.03,49,1.4,1.4,250,52,48
1028,0.00,-0.03,0.03,49,1.4,1.4,250,52,48
1029,0.00,-0.03,0.03,49,1.4,1.4,100,52,48
1030,0.00,-0.03,0.03,49,1.4,1.4,100,52,48
1031,0.00,-0.03,0.03,49,1.4,1.4,150,52,48
1032,0.00,-0.03,0.03,49,1.4,1.4,150,52,48
1033,0.00,-0.03,0.03,49,1.5,1.4,50,52,48
1034,0.00,-0.03,0.03,49,1.5,1.4,50,52,48
1035,0.00,-0.03,0.03,49,1.5,1.4,200,52,48
1036,0.00,-0.03,0.03,49,1.5,1.4,200,52,48
1037,0.00,-0.03,0.03,49,1.5,1.4,250,52,48
1038,0.00,-0.03,0.03,49,1.5,1.4,250,52,48
1039,0.00,-0.03,0.03,49,1.5,1.4,100,52,48
1040,0.00,-0.03,0.03,49,1.5,1.4,100,52,48
1041,0.00,-0.03,0.03,49,1.5,1.4,150,52,48
1042,0.00,-0.03,0.03,49,1.5,1.4,150,52,48
1043,0.00,-0.03,0.03,49,1.6,1.4,50,52,48
1044,0.00,-0.03,0.03,49,1.6,1.4,50,52,48
1045,0.00,-0.03,0.03,49,1.6,1.4,200,52,48
1046,0.00,-0.03,0.03,49,1.6,1.4,200,52,48
1047,0.00,-0.03,0.03,49,1.6,1.4,250,52,48
1048,0.00,-0.03,0.03,49,1.6,1.4,250,52,48
1049,0.00,-0.03,0.03,49,1.6,1.4,100,52,48
1050,0.00,-0.03,0.03,49,1.6,1.4,100,52,48
1051,0.00,-0.03,0.03,49,1.6,1.4,150,52,48
1052,0.00,-0.03,0.03,49,1.6,1.4,150,52,48
1053,0.00,-0.03,0.03,39,0.9,1.6,50,55,45
1054,0.00,-0.03,0.03,39,0.9,1.6,50,55,45
1055,0.00,-0.03,0.03,39,0.9,1.6,200,55,45
1056,0.00,-0.03,0.03,39,0.9,1.6,200,55,45
1057,0.00,-0.03,0.03,39,0.9,1.6,250,55,45
1058,0.00,-0.03,0.03,39,0.9,1.6,250,55,45
1059,0.00,-0.03,0.03,39,0.9,1.6,100,55,45
1060,0.00,-0.03,0.03,39,0.9,1.6,100,55,45
1061,0.00,-0.03,0.03,39,0.9,1.6,150,55,45
1062,0.00,-0.03,0.03,39,0.9,1.6,150,55,45
1063,0.00,-0.03,0.03,39,0.9,1.8,50,55,45
1064,0.00,-0.03,0.03,39,0.9,1.8,50,55,45
1065,0.00,-0.03,0.03,39,0.9,1.8,200,55,45
1066,0.00,-0.03,0.03,39,0.9,1.8,200,55,45
1067,0.00,-0.03,0.03,39,0.9,1.8,250,55,45
1068,0.00,-0.03,0.03,39,0.9,1.8,250,55,45
1069,0.00,-0.03,0.03,39,0.9,1.8,100,55,45
1070,0.00,-0.03,0.03,39,0.9,1.8,100,55,45
1071,0.00,-0.03,0.03,39,0.9,1.8,150,55,45
1072,0.00,-0.03,0.03,39,0.9,1.8,150,55,45
1073,0.00,-0.03,0.03,39,1.0,1.6,50,55,45
1074,0.00,-0.03,0.03,39,1.0,1.6,50,55,45
1075,0.00,-0.03,0.03,39,1.0,1.6,200,55,45
1076,0.00,-0.03,0.03,39,1.0,1.6,200,55,45
1077,0.00,-0.03,0.03,39,1.0,1.6,250,55,45
1078,0.00,-0.03,0.03,39,1.0,1.6,250,55,45
1079,0.00,-0.03,0.03,39,1.0,1.6,100,55,45
1080,0.00,-0.03,0.03,39,1.0,1.6,100,55,45
1081,0.00,-0.03,0.03,39,1.0,1.6,150,55,45
1082,0.00,-0.03,0.03,39,1.0,1.6,150,55,45
1083,0.00,-0.03,0.03,39,1.0,1.8,50,55,45
1084,0.00,-0.03,0.03,39,1.0,1.8,50,55,45
1085,0.00,-0.03,0.03,39,1.0,1.8,200,55,45
1086,0.00,-0.03,0.03,39,1.0,1.8,200,55,45
1087,0.00,-0.03,0.03,39,1.0,1.8,250,55,45
1088,0.00,-0.03,0.03,39,1.0,1.8,250,55,45
1089,0.00,-0.03,0.03,39,1.0,1.8,100,55,45
1090,0.00,-0.03,0.03,39,1.0,1.8,100,55,45
1091,0.00,-0.03,0.03,39,1.0,1.8,150,55,45
1092,0.00,-0.03,0.03,39,1.0,1.8,150,55,45
1093,0.00,-0.03,0.03,39,1.1,1.6,50,55,45
1094,0.00,-0.03,0.03,39,1.1,1.6,50,55,45
1095,0.00,-0.03,0.03,39,1.1,1.6,200,55,45
1096,0.00,-0.03,0.03,39,1.1,1.6,200,55,45
1097,0.00,-0.03,0.03,39,1.1,1.6,250,55,45
1098,0.00,-0.03,0.03,39,1.1,1.6,250,55,45
1099,0.00,-0.03,0.03,39,1.1,1.6,100,55,45
1100,0.00,-0.03,0.03,39,1.1,1.6,100,55,45
1101,0.00,-0.03,0.03,39,1.1,1.6,150,55,45
1102,0.00,-0.03,0.03,39,1.1,1.6,150,55,45
1103,0.00,-0.03,0.03,39,1.1,1.8,50,55,45
1104,0.00,-0.03,0.03,39,1.1,1.8,50,55,45
1105,0.00,-0.03,0.03,39,1.1,1.8,200,55,45
1106,0.00,-0.03,0.03,39,1.1,1.8,200,55,45
1107,0.00,-0.03,0.03,39,1.1,1.8,250,55,45
1108,0.00,-0.03,0.03,39,1.1,1.8,250,55,45
1109,0.00,-0.03,0.03,39,1.1,1.8,100,55,45
1110,0.00,-0.03,0.03,39,1.1,1.8,100,55,45
1111,0.00,-0.03,0.03,39,1.1,1.8,150,55,45
1112,0.00,-0.03,0.03,39,1.1,1.8,150,55,45
1113,0.00,-0.03,0.03,39,1.2,1.6,50,55,45
1114,0.00,-0.03,0.03,39,1.2,1.6,50,55,45
1115,0.00,-0.03,0.03,39,1.2,1.6,200,55,45
1116,0.00,-0.03,0.03,39,1.2,1.6,200,55,45
1117,0.00,-0.03,0.03,39,1.2,1.6,250,55,45
1118,0.00,-0.03,0.03,39,1.2,1.6,250,55,45
1119,0.00,-0.03,0.03,39,1.2,1.6,100,55,45
1120,0.00,-0.03,0.03,39,1.2,1.6,100,55,45
1121,0.00,-0.03,0.03,39,1.2,1.6,150,55,45
1122,0.00,-0.03,0.03,39,1.2,1.6,150,55,45
1123,0.00,-0.03,0.03,39,1.2,1.8,50,55,45
1124,0.00,-0.03,0.03,39,1.2,1.8,50,55,45
1125,0.00,-0.03,0.03,39,1.2,1.8,200,55,45
1126,0.00,-0.03,0.03,39,1.2,1.8,200,55,45
1127,0.00,-0.03,0.03,39,1.2,1.8,250,55,45
1128,0.00,-0.03,0.03,39,1.2,1.8,250,55,45
1129,0.00,-0.03,0.03,39,1.2,1.8,100,55,45
1130,0.00,-0.03,0.03,39,1.2,1.8,100,55,45
1131,0.00,-0.03,0.03,39,1.2,1.8,150,55,45
1132,0.00,-0.03,0.03,39,1.2,1.8,150,55,45
1133,0.00,-0.03,0.03,39,1.2,1.6,50,55,45
1134,0.00,-0.03,0.03,39,1.2,1.6,50,55,45
1135,0.00,-0.03,0.03,39,1.2,1.6,200,55,45
1136,0.00,-0.03,0.03,39,1.2,1.6,200,55,45
1137,0.00,-0.03,0.03,39,1.2,1.6,250,55,45
1138,0.00,-0.03,0.03,39,1.2,1.6,250,55,45
1139,0.00,-0.03,0.03,39,1.2,1.6,100,55,45
1140,0.00,-0.03,0.03,39,1.2,1.6,100,55,45
1141,0.00,-0.03,0.03,39,1.2,1.6,150,55,45
1142,0.00,-0.03,0.03,39,1.2,1.6,150,55,45
1143,0.00,-0.03,0.03,39,1.2,1.8,50,55,45
1144,0.00,-0.03,0.03,39,1.2,1.8,50,55,45
1145,0.00,-0.03,0.03,39,1.2,1.8,200,55,45
1146,0.00,-0.03,0.03,39,1.2,1.8,200,55,45
1147,0.00,-0.03,0.03,39,1.2,1.8,250,55,45
1148,0.00,-0.03,0.03,39,1.2,1.8,250,55,45
1149,0.00,-0.03,0.03,39,1.2,1.8,100,55,45
1150,0.00,-0.03,0.03,39,1.2,1.8,100,55,45
1151,0.00,-0.03,0.03,39,1.2,1.8,150,55,45
1152,0.00,-0.03,0.03,39,1.2,1.8,150,55,45
1153,0.00,-0.03,0.03,39,1.3,1.6,50,55,45
1154,0.00,-0.03,0.03,39,1.3,1.6,50,55,45
1155,0.00,-0.03,0.03,39,1.3,1.6,200,55,45
1156,0.00,-0.03,0.03,39,1.3,1.6,200,55,45
1157,0.00,-0.03,0.03,39,1.3,1.6,250,55,45
1158,0.00,-0.03,0.03,39,1.3,1.6,250,55,45
1159,0.00,-0.03,0.03,39,1.3,1.6,100,55,45
1160,0.00,-0.03,0.03,39,1.3,1.6,100,55,45
1161,0.00,-0.03,0.03,39,1.3,1.6,150,55,45
1162,0.00,-0.03,0.03,39,1.3,1.6,150,55,45
1163,0.00,-0.03,0.03,39,1.3,1.8,50,55,45
1164,0.00,-0.03,0.03,39,1.3,1.8,50,55,45
1165,0.00,-0.03,0.03,39,1.3,1.8,200,55,45
1166,0.00,-0.03,0.03,39,1.3,1.8,200,55,45
1167,0.00,-0.03,0.03,39,1.3,1.8,250,55,45
1168,0.00,-0.03,0.03,39,1.3,1.8,250,55,45
1169,0.00,-0.03,0.03,39,1.3,1.8,100,55,45
1170,0.00,-0.03,0.03,39,1.3,1.8,100,55,45
1171,0.00,-0.03,0.03,39,1.3,1.8,150,55,45
1172,0.00,-0.03,0.03,39,1.3,1.8,150,55,45
1173,0.00,-0.03,0.03,39,1.4,1.6,50,55,45
1174,0.00,-0.03,0.03,39,1.4,1.6,50,55,45
1175,0.00,-0.03,0.03,39,1.4,1.6,200,55,45
1176,0.00,-0.03,0.03,39,1.4,1.6,200,55,45
1177,0.00,-0.03,0.03,39,1.4,1.6,250,55,45
1178,0.00,-0.03,0.03,39,1.4,1.6,250,55,45
1179,0.00,-0.03,0.03,39,1.4,1.6,100,55,45
1180,0.00,-0.03,0.03,39,1.4,1.6,100,55,45
1181,0.00,-0.03,0.03,39,1.4,1.6,150,55,45
1182,0.00,-0.03,0.03,39,1.4,1.6,150,55,45
1183,0.00,-0.03,0.03,39,1.4,1.8,50,55,45
1184,0.00,-0.03,0.03,39,1.4,1.8,50,55,45
1185,0.00,-0.03,0.03,39,1.4,1.8,200,55,45
1186,0.00,-0.03,0.03,39,1.4,1.8,200,55,45
1187,0.00,-0.03,0.03,39,1.4,1.8,250,55,45
1188,0.00,-0.03,0.03,39,1.4,1.8,250,55,45
1189,0.00,-0.03,0.03,39,1.4,1.8,100,55,45
1190,0.00,-0.03,0.03,39,1.4,1.8,100,55,45
1191,0.00,-0.03,0.03,39,1.4,1.8,150,55,45
1192,0.00,-0.03,0.03,39,1.4,1.8,150,55,45
1193,0.00,-0.03,0.03,39,1.5,1.6,50,55,45
1194,0.00,-0.03,0.03,39,1.5,1.6,50,55,45
1195,0.00,-0.03,0.03,39,1.5,1.6,200,55,45
1196,0.00,-0.03,0.03,39,1.5,1.6,200,55,45
1197,0.00,-0.03,0.03,39,1.5,1.6,250,55,45
1198,0.00,-0.03,0.03,39,1.5,1.6,250,55,45
1199,0.00,-0.03,0.03,39,1.5,1.6,100,55,45
1200,0.00,-0.03,0.03,39,1.5,1.6,100,55,45
1201,0.00,-0.03,0.03,39,1.5,1.6,150,55,45
1202,0.00,-0.03,0.03,39,1.5,1.6,150,55,45
1203,0.00,-0.03,0.03,39,1.5,1.8,50,55,45
1204,0.00,-0.03,0.03,39,1.5,1.8,50,55,45
1205,0.00,-0.03,0.03,39,1.5,1.8,200,55,45
1206,0.00,-0.03,0.03,39,1.5,1.8,200,55,45
1207,0.00,-0.03,0.03,39,1.5,1.8,250,55,45
1208,0.00,-0.03,0.03,39,1.5,1.8,250,55,45
1209,0.00,-0.03,0.03,39,1.5,1.8,100,55,45
1210,0.00,-0.03,0.03,39,1.5,1.8,100,55,45
1211,0.00,-0.03,0.03,39,1.5,1.8,150,55,45
1212,0.00,-0.03,0.03,39,1.5,1.8,150,55,45
1213,0.00,-0.03,0.03,39,1.6,1.6,50,55,45
1214,0.00,-0.03,0.03,39,1.6,1.6,50,55,45
1215,0.00,-0.03,0.03,39,1.6,1.6,200,55,45
1216,0.00,-0.03,0.03,39,1.6,1.6,200,55,45
1217,0.00,-0.03,0.03,39,1.6,1.6,250,55,45
1218,0.00,-0.03,0.03,39,1.6,1.6,250,55,45
1219,0.00,-0.03,0.03,39,1.6,1.6,100,55,45
1220,0.00,-0.03,0.03,39,1.6,1.6,100,55,45
1221,0.00,-0.03,0.03,39,1.6,1.6,150,55,45
1222,0.00,-0.03,0.03,39,1.6,1.6,150,55,45
1223,0.00,-0.03,0.03,39,1.6,1.8,50,55,45
1224,0.00,-0.03,0.03,39,1.6,1.8,50,55,45
1225,0.00,-0.03,0.03,39,1.6,1.8,200,55,45
1226,0.00,-0.03,0.03,39,1.6,1.8,200,55,45
1227,0.00,-0.03,0.03,39,1.6,1.8,250,55,45
1228,0.00,-0.03,0.03,39,1.6,1.8,250,55,45
1229,0.00,-0.03,0.03,39,1.6,1.8,100,55,45
1230,0.00,-0.03,0.03,39,1.6,1.8,100,55,45
1231,0.00,-0.03,0.03,39,1.6,1.8,150,55,45
1232,0.00,-0.03,0.03,39,1.6,1.8,150,55,45
1233,0.00,-0.03,0.03,32,1.3,1.4,20,52,48
1234,0.00,-0.03,0.03,32,1.3,1.4,20,52,48
1235,0.00,-0.03,0.03,32,1.4,1.4,20,52,48
1236,0.00,-0.03,0.03,32,1.4,1.4,20,52,48
1237,0.00,-0.03,0.03,32,1.5,1.4,20,52,48
1238,0.00,-0.03,0.03,32,1.5,1.4,20,52,48
1239,0.00,-0.03,0.03,32,1.6,1.4,20,52,48
1240,0.00,-0.03,0.03,32,1.6,1.4,20,52,48
1241,0.00,-0.03,0.03,27,0.8,1.6,20,55,45
1242,0.00,-0.03,0.03,27,0.8,1.6,20,55,45
1243,0.00,-0.03,0.03,27,0.8,1.8,20,55,45
1244,0.00,-0.03,0.03,27,0.8,1.8,20,55,45
1245,0.00,-0.03,0.03,27,0.9,1.6,20,55,45
1246,0.00,-0.03,0.03,27,0.9,1.6,20,55,45
1247,0.00,-0.03,0.03,27,0.9,1.8,20,55,45
1248,0.00,-0.03,0.03,27,0.9,1.8,20,55,45
1249,0.00,-0.03,0.03,27,1.0,1.6,20,55,45
1250,0.00,-0.03,0.03,27,1.0,1.6,20,55,45
1251,0.00,-0.03,0.03,27,1.0,1.8,20,55,45
1252,0.00,-0.03,0.03,27,1.0,1.8,20,55,45
1253,0.00,-0.03,0.03,27,1.1,1.6,20,55,45
1254,0.00,-0.03,0.03,27,1.1,1.6,20,55,45
1255,0.00,-0.03,0.03,27,1.1,1.8,20,55,45
1256,0.00,-0.03,0.03,27,1.1,1.8,20,55,45
1257,0.00,-0.03,0.03,27,1.2,1.6,20,55,45
1258,0.00,-0.03,0.03,27,1.2,1.6,20,55,45
1259,0.00,-0.03,0.03,27,1.2,1.8,20,55,45
1260,0.00,-0.03,0.03,27,1.2,1.8,20,55,45
1261,0.00,-0.03,0.03,27,1.2,1.6,20,55,45
1262,0.00,-0.03,0.03,27,1.2,1.6,20,55,45
1263,0.00,-0.03,0.03,27,1.2,1.8,20,55,45
1264,0.00,-0.03,0.03,27,1.2,1.8,20,55,45
1265,0.00,-0.03,0.03,27,1.3,1.6,20,55,45
1266,0.00,-0.03,0.03,27,1.3,1.6,20,55,45
1267,0.00,-0.03,0.03,27,1.3,1.8,20,55,45
1268,0.00,-0.03,0.03,27,1.3,1.8,20,55,45
1269,0.00,-0.03,0.03,27,1.4,1.6,20,55,45
1270,0.00,-0.03,0.03,27,1.4,1.6,20,55,45
1271,0.00,-0.03,0.03,27,1.4,1.8,20,55,45
1272,0.00,-0.03,0.03,27,1.4,1.8,20,55,45
1273,0.00,-0.03,0.03,27,1.5,1.6,20,55,45
1274,0.00,-0.03,0.03,27,1.5,1.6,20,55,45
1275,0.00,-0.03,0.03,27,1.5,1.8,20,55,45
1276,0.00,-0.03,0.03,27,1.5,1.8,20,55,45
1277,0.00,-0.03,0.03,27,1.6,1.6,20,55,45
1278,0.00,-0.03,0.03,27,1.6,1.6,20,55,45
1279,0.00,-0.03,0.03,27,1.6,1.8,20,55,45
1280,0.00,-0.03,0.03,27,1.6,1.8,20,55,45
1281,0.00,-0.03,0.03,26,0.9,1.6,50,60,40
1282,0.00,-0.03,0.03,26,0.9,1.6,200,60,40
1283,0.00,-0.03,0.03,26,0.9,1.6,250,60,40
1284,0.00,-0.03,0.03,26,0.9,1.6,100,60,40
1285,0.00,-0.03,0.03,26,0.9,1.6,150,60,40
1286,0.00,-0.03,0.03,26,0.9,1.8,50,60,40
1287,0.00,-0.03,0.03,26,0.9,1.8,200,60,40
1288,0.00,-0.03,0.03,26,0.9,1.8,250,60,40
1289,0.00,-0.03,0.03,26,0.9,1.8,100,60,40
1290,0.00,-0.03,0.03,26,0.9,1.8,150,60,40
1291,0.00,-0.03,0.03,26,1.0,1.6,50,60,40
1292,0.00,-0.03,0.03,26,1.0,1.6,200,60,40
1293,0.00,-0.03,0.03,26,1.0,1.6,250,60,40
1294,0.00,-0.03,0.03,26,1.0,1.6,100,60,40
1295,0.00,-0.03,0.03,26,1.0,1.6,150,60,40
1296,0.00,-0.03,0.03,26,1.0,1.8,50,60,40
1297,0.00,-0.03,0.03,26,1.0,1.8,200,60,40
1298,0.00,-0.03,0.03,26,1.0,1.8,250,60,40
1299,0.00,-0.03,0.03,26,1.0,1.8,100,60,40
1300,0.00,-0.03,0.03,26,1.0,1.8,150,60,40
1301,0.00,-0.03,0.03,26,1.1,1.6,50,60,40
1302,0.00,-0.03,0.03,26,1.1,1.6,200,60,40
1303,0.00,-0.03,0.03,26,1.1,1.6,250,60,40
1304,0.00,-0.03,0.03,26,1.1,1.6,100,60,40
1305,0.00,-0.03,0.03,26,1.1,1.6,150,60,40
1306,0.00,-0.03,0.03,26,1.1,1.8,50,60,40
1307,0.00,-0.03,0.03,26,1.1,1.8,200,60,40
1308,0.00,-0.03,0.03,26,1.1,1.8,250,60,40
1309,0.00,-0.03,0.03,26,1.1,1.8,100,60,40
1310,0.00,-0.03,0.03,26,1.1,1.8,150,60,40
1311,0.00,-0.03,0.03,26,1.2,1.6,50,60,40
1312,0.00,-0.03,0.03,26,1.2,1.6,200,60,40
1313,0.00,-0.03,0.03,26,1.2,1.6,250,60,40
1314,0.00,-0.03,0.03,26,1.2,1.6,100,60,40
1315,0.00,-0.03,0.03,26,1.2,1.6,150,60,40
1316,0.00,-0.03,0.03,26,1.2,1.8,50,60,40
1317,0.00,-0.03,0.03,26,1.2,1.8,200,60,40
1318,0.00,-0.03,0.03,26,1.2,1.8,250,60,40
1319,0.00,-0.03,0.03,26,1.2,1.8,100,60,40
1320,0.00,-0.03,0.03,26,1.2,1.8,150,60,40
1321,0.00,-0.03,0.03,26,1.2,1.6,50,60,40
1322,0.00,-0.03,0.03,26,1.2,1.6,200,60,40
1323,0.00,-0.03,0.03,26,1.2,1.6,250,60,40
1324,0.00,-0.03,0.03,26,1.2,1.6,100,60,40
1325,0.00,-0.03,0.03,26,1.2,1.6,150,60,40
1326,0.00,-0.03,0.03,26,1.2,1.8,50,60,40
1327,0.00,-0.03,0.03,26,1.2,1.8,200,60,40
1328,0.00,-0.03,0.03,26,1.2,1.8,250,60,40
1329,0.00,-0.03,0.03,26,1.2,1.8,100,60,40
1330,0.00,-0.03,0.03,26,1.2,1.8,150,60,40
1331,0.00,-0.03,0.03,26,1.3,1.6,50,60,40
1332,0.00,-0.03,0.03,26,1.3,1.6,200,60,40
1333,0.00,-0.03,0.03,26,1.3,1.6,250,60,40
1334,0.00,-0.03,0.03,26,1.3,1.6,100,60,40
1335,0.00,-0.03,0.03,26,1.3,1.6,150,60,40
1336,0.00,-0.03,0.03,26,1.3,1.8,50,60,40
1337,0.00,-0.03,0.03,26,1.3,1.8,200,60,40
1338,0.00,-0.03,0.03,26,1.3,1.8,250,60,40
1339,0.00,-0.03,0.03,26,1.3,1.8,100,60,40
1340,0.00,-0.03,0.03,26,1.3,1.8,150,60,40
1341,0.00,-0.03,0.03,26,1.4,1.6,50,60,40
1342,0.00,-0.03,0.03,26,1.4,1.6,200,60,40
1343,0.00,-0.03,0.03,26,1.4,1.6,250,60,40
1344,0.00,-0.03,0.03,26,1.4,1.6,100,60,40
1345,0.00,-0.03,0.03,26,1.4,1.6,150,60,40
1346,0.00,-0.03,0.03,26,1.4,1.8,50,60,40
1347,0.00,-0.03,0.03,26,1.4,1.8,200,60,40
1348,0.00,-0.03,0.03,26,1.4,1.8,250,60,40
1349,0.00,-0.03,0.03,26,1.4,1.8,100,60,40
1350,0.00,-0.03,0.03,26,1.4,1.8,150,60,40
1351,0.00,-0.03,0.03,26,1.5,1.6,50,60,40
1352,0.00,-0.03,0.03,26,1.5,1.6,200,60,40
